ETL_Mobility,ETL_Doping,HTL_Mobility,HTL_Doping,PCE,VOC,JSC,FF
4.00E-01,1.00E+19,8.62E-01,1.00E+18,20.69102,1.04853,22.66414,87.06873
4.00E-01,1.00E+19,8.62E-01,1.00E+19,21.94714,1.09446,22.66344,88.48179
4.00E-01,1.00E+19,1.86E+00,1.00E+15,18.56861,1.01733,22.75872,80.19902
4.00E-01,1.00E+19,1.86E+00,1.00E+16,18.76828,1.01824,22.6916,81.22906
4.00E-01,1.00E+19,1.86E+00,1.00E+17,19.52491,1.02403,22.66698,84.1169
4.00E-01,1.00E+19,1.86E+00,1.00E+18,20.69105,1.04853,22.66414,87.06885
4.00E-01,1.00E+19,1.86E+00,1.00E+19,21.94714,1.09446,22.66344,88.48181
4.00E-01,1.00E+19,4.00E+00,1.00E+15,18.57384,1.01733,22.75901,80.22067
4.00E-01,1.00E+19,4.00E+00,1.00E+16,18.76955,1.01823,22.6916,81.23455
4.00E-01,1.00E+19,4.00E+00,1.00E+17,19.52506,1.02403,22.66698,84.11755
4.00E-01,1.00E+19,4.00E+00,1.00E+18,20.69106,1.04853,22.66414,87.06891
4.00E-01,1.00E+19,4.00E+00,1.00E+19,21.94714,1.09446,22.66344,88.48182
8.62E-01,1.00E+15,4.00E-03,1.00E+15,15.27338,1.01666,22.73196,66.08822
8.62E-01,1.00E+15,4.00E-03,1.00E+16,17.71714,1.01786,22.68707,76.72337
8.62E-01,1.00E+15,4.00E-03,1.00E+17,19.2597,1.02366,22.66573,83.00868
8.62E-01,1.00E+15,4.00E-03,1.00E+18,20.46918,1.04799,22.66281,86.18442
8.62E-01,1.00E+15,4.00E-03,1.00E+19,21.72609,1.09198,22.66245,87.79281
8.62E-01,1.00E+15,8.62E-03,1.00E+15,16.61415,1.01684,22.74176,71.84594
8.62E-01,1.00E+15,8.62E-03,1.00E+16,18.1916,1.01786,22.68669,78.77954
8.62E-01,1.00E+15,8.62E-03,1.00E+17,19.3125,1.02365,22.66559,83.23732
8.62E-01,1.00E+15,8.62E-03,1.00E+18,20.477,1.04799,22.6628,86.2177
8.62E-01,1.00E+15,8.62E-03,1.00E+19,21.72659,1.09198,22.66245,87.79487
8.62E-01,1.00E+15,1.86E-02,1.00E+15,17.46452,1.01693,22.74795,75.49616
8.62E-01,1.00E+15,1.86E-02,1.00E+16,18.42144,1.01785,22.6867,79.7756
8.62E-01,1.00E+15,1.86E-02,1.00E+17,19.3358,1.02365,22.66552,83.33835
8.62E-01,1.00E+15,1.86E-02,1.00E+18,20.48062,1.04799,22.66279,86.23305
8.62E-01,1.00E+15,1.86E-02,1.00E+19,21.72682,1.09198,22.66245,87.79583
8.62E-01,1.00E+15,4.00E-02,1.00E+15,17.93983,1.01695,22.75132,77.53735
8.62E-01,1.00E+15,4.00E-02,1.00E+16,18.52986,1.01784,22.68676,80.24558
8.62E-01,1.00E+15,4.00E-02,1.00E+17,19.34637,1.02365,22.66549,83.38417
8.62E-01,1.00E+15,4.00E-02,1.00E+18,20.48229,1.04799,22.66279,86.24016
8.62E-01,1.00E+15,4.00E-02,1.00E+19,21.72692,1.09198,22.66245,87.79628
8.62E-01,1.00E+15,8.62E-02,1.00E+15,18.17509,1.01695,22.75307,78.5482
8.62E-01,1.00E+15,8.62E-02,1.00E+16,18.57739,1.01783,22.68681,80.45165
8.62E-01,1.00E+15,8.62E-02,1.00E+17,19.35122,1.02365,22.66548,83.40522
8.62E-01,1.00E+15,8.62E-02,1.00E+18,20.48306,1.04799,22.66279,86.24345
8.62E-01,1.00E+15,8.62E-02,1.00E+19,21.72697,1.09198,22.66245,87.79648
8.62E-01,1.00E+15,1.86E-01,1.00E+15,18.30953,1.01694,22.75402,79.12646
8.62E-01,1.00E+15,1.86E-01,1.00E+16,18.59886,1.01783,22.68683,80.54474
8.62E-01,1.00E+15,1.86E-01,1.00E+17,19.35346,1.02365,22.66547,83.41494
8.62E-01,1.00E+15,1.86E-01,1.00E+18,20.48342,1.04799,22.66278,86.24498
8.62E-01,1.00E+15,1.86E-01,1.00E+19,21.727,1.09198,22.66245,87.79658
8.62E-01,1.00E+15,4.00E-01,1.00E+15,18.37005,1.01694,22.75462,79.3863
8.62E-01,1.00E+15,4.00E-01,1.00E+16,18.60869,1.01783,22.68685,80.5874
8.62E-01,1.00E+15,4.00E-01,1.00E+17,19.35449,1.02365,22.66547,83.41944
8.62E-01,1.00E+15,4.00E-01,1.00E+18,20.48359,1.04799,22.66278,86.24569
8.62E-01,1.00E+15,4.00E-01,1.00E+19,21.72701,1.09198,22.66245,87.79662
8.62E-01,1.00E+15,8.62E-01,1.00E+15,18.39772,1.01694,22.75506,79.50455
8.62E-01,1.00E+15,8.62E-01,1.00E+16,18.61323,1.01783,22.68685,80.60708
8.62E-01,1.00E+15,8.62E-01,1.00E+17,19.35497,1.02365,22.66547,83.42152
8.62E-01,1.00E+15,8.62E-01,1.00E+18,20.48367,1.04799,22.66278,86.24602
8.62E-01,1.00E+15,8.62E-01,1.00E+19,21.72701,1.09198,22.66245,87.79664
8.62E-01,1.00E+15,1.86E+00,1.00E+15,18.41047,1.01694,22.75541,79.55856
8.62E-01,1.00E+15,1.86E+00,1.00E+16,18.61533,1.01783,22.68686,80.61619
8.62E-01,1.00E+15,1.86E+00,1.00E+17,19.3552,1.02365,22.66547,83.42249
8.62E-01,1.00E+15,1.86E+00,1.00E+18,20.4837,1.04799,22.66278,86.24617
8.62E-01,1.00E+15,1.86E+00,1.00E+19,21.72702,1.09198,22.66245,87.79665
8.62E-01,1.00E+15,4.00E+00,1.00E+15,18.41637,1.01693,22.75567,79.58318
8.62E-01,1.00E+15,4.00E+00,1.00E+16,18.61631,1.01783,22.68686,80.62042
8.62E-01,1.00E+15,4.00E+00,1.00E+17,19.3553,1.02365,22.66547,83.42294
8.62E-01,1.00E+15,4.00E+00,1.00E+18,20.48372,1.04799,22.66278,86.24624
8.62E-01,1.00E+15,4.00E+00,1.00E+19,21.72702,1.09198,22.66245,87.79666
8.62E-01,1.00E+16,4.00E-03,1.00E+15,15.41136,1.01696,22.73323,66.66162
8.62E-01,1.00E+16,4.00E-03,1.00E+16,17.86427,1.0182,22.68874,77.32917
8.62E-01,1.00E+16,4.00E-03,1.00E+17,19.39123,1.02398,22.66589,83.54886
8.62E-01,1.00E+16,4.00E-03,1.00E+18,20.65153,1.04842,22.6629,86.91661
8.62E-01,1.00E+16,4.00E-03,1.00E+19,21.89956,1.09381,22.66228,88.34673
8.62E-01,1.00E+16,8.62E-03,1.00E+15,16.76914,1.01717,22.74302,72.48846
8.62E-01,1.00E+16,8.62E-03,1.00E+16,18.33486,1.01819,22.68857,79.3676
8.62E-01,1.00E+16,8.62E-03,1.00E+17,19.43539,1.02396,22.66575,83.74105
8.62E-01,1.00E+16,8.62E-03,1.00E+18,20.65784,1.04841,22.66288,86.94385
8.62E-01,1.00E+16,8.62E-03,1.00E+19,21.90034,1.09381,22.66228,88.35
8.62E-01,1.00E+16,1.86E-02,1.00E+15,17.59328,1.01727,22.74919,76.02326
8.62E-01,1.00E+16,1.86E-02,1.00E+16,18.57054,1.01817,22.68869,80.38836
8.62E-01,1.00E+16,1.86E-02,1.00E+17,19.46577,1.02395,22.66569,83.87297
8.62E-01,1.00E+16,1.86E-02,1.00E+18,20.66075,1.04841,22.66288,86.95642
8.62E-01,1.00E+16,1.86E-02,1.00E+19,21.9007,1.09381,22.66228,88.35151
8.62E-01,1.00E+16,4.00E-02,1.00E+15,18.07156,1.01728,22.75255,78.07709
8.62E-01,1.00E+16,4.00E-02,1.00E+16,18.66723,1.01816,22.68883,80.80748
8.62E-01,1.00E+16,4.00E-02,1.00E+17,19.48135,1.02395,22.66566,83.94061
8.62E-01,1.00E+16,4.00E-02,1.00E+18,20.6621,1.0484,22.66287,86.96224
8.62E-01,1.00E+16,4.00E-02,1.00E+19,21.90087,1.09381,22.66228,88.35222
8.62E-01,1.00E+16,8.62E-02,1.00E+15,18.3335,1.01728,22.75428,79.20337
8.62E-01,1.00E+16,8.62E-02,1.00E+16,18.70945,1.01815,22.68891,80.99057
8.62E-01,1.00E+16,8.62E-02,1.00E+17,19.4885,1.02395,22.66564,83.97171
8.62E-01,1.00E+16,8.62E-02,1.00E+18,20.66273,1.0484,22.66287,86.96494
8.62E-01,1.00E+16,8.62E-02,1.00E+19,21.90095,1.09381,22.66228,88.35254
8.62E-01,1.00E+16,1.86E-01,1.00E+15,18.45525,1.01726,22.75523,79.72716
8.62E-01,1.00E+16,1.86E-01,1.00E+16,18.72849,1.01815,22.68895,81.07316
8.62E-01,1.00E+16,1.86E-01,1.00E+17,19.49181,1.02395,22.66564,83.98608
8.62E-01,1.00E+16,1.86E-01,1.00E+18,20.66302,1.0484,22.66287,86.96619
8.62E-01,1.00E+16,1.86E-01,1.00E+19,21.90099,1.09381,22.66228,88.3527
8.62E-01,1.00E+16,4.00E-01,1.00E+15,18.50992,1.01725,22.75584,79.96196
8.62E-01,1.00E+16,4.00E-01,1.00E+16,18.7372,1.01815,22.68897,81.11099
8.62E-01,1.00E+16,4.00E-01,1.00E+17,19.49334,1.02395,22.66563,83.99273
8.62E-01,1.00E+16,4.00E-01,1.00E+18,20.66315,1.0484,22.66287,86.96677
8.62E-01,1.00E+16,4.00E-01,1.00E+19,21.901,1.09381,22.66228,88.35277
8.62E-01,1.00E+16,8.62E-01,1.00E+15,18.53488,1.01725,22.75629,80.06863
8.62E-01,1.00E+16,8.62E-01,1.00E+16,18.74122,1.01815,22.68898,81.12844
8.62E-01,1.00E+16,8.62E-01,1.00E+17,19.49405,1.02395,22.66563,83.99582
8.62E-01,1.00E+16,8.62E-01,1.00E+18,20.66321,1.0484,22.66287,86.96704
8.62E-01,1.00E+16,8.62E-01,1.00E+19,21.90101,1.09381,22.66228,88.3528
8.62E-01,1.00E+16,1.86E+00,1.00E+15,18.54638,1.01724,22.75666,80.11723
8.62E-01,1.00E+16,1.86E+00,1.00E+16,18.74308,1.01815,22.68898,81.13651
8.62E-01,1.00E+16,1.86E+00,1.00E+17,19.49438,1.02394,22.66563,83.99725
8.62E-01,1.00E+16,1.86E+00,1.00E+18,20.66324,1.0484,22.66287,86.96716
8.62E-01,1.00E+16,1.86E+00,1.00E+19,21.90102,1.09381,22.66228,88.35281
8.62E-01,1.00E+16,4.00E+00,1.00E+15,18.5517,1.01724,22.75694,80.13931
8.62E-01,1.00E+16,4.00E+00,1.00E+16,18.74395,1.01814,22.68899,81.14025
8.62E-01,1.00E+16,4.00E+00,1.00E+17,19.49454,1.02394,22.66563,83.99792
8.62E-01,1.00E+16,4.00E+00,1.00E+18,20.66325,1.0484,22.66287,86.96722
8.62E-01,1.00E+16,4.00E+00,1.00E+19,21.90102,1.09381,22.66228,88.35282
8.62E-01,1.00E+17,4.00E-03,1.00E+15,15.43226,1.01708,22.73427,66.74084
8.62E-01,1.00E+17,4.00E-03,1.00E+16,17.88901,1.01828,22.68961,77.42669
8.62E-01,1.00E+17,4.00E-03,1.00E+17,19.40986,1.02406,22.66619,83.62143
8.62E-01,1.00E+17,4.00E-03,1.00E+18,20.67721,1.04853,22.66311,87.01439
8.62E-01,1.00E+17,4.00E-03,1.00E+19,21.9415,1.09438,22.66241,88.46893
8.62E-01,1.00E+17,8.62E-03,1.00E+15,16.79256,1.01725,22.74405,72.58083
8.62E-01,1.00E+17,8.62E-03,1.00E+16,18.36034,1.01827,22.68954,79.46818
8.62E-01,1.00E+17,8.62E-03,1.00E+17,19.46115,1.02404,22.66605,83.84455
8.62E-01,1.00E+17,8.62E-03,1.00E+18,20.68331,1.04852,22.66309,87.04082
8.62E-01,1.00E+17,8.62E-03,1.00E+19,21.94224,1.09438,22.66241,88.47204
8.62E-01,1.00E+17,1.86E-02,1.00E+15,17.61273,1.01735,22.75021,76.09748
8.62E-01,1.00E+17,1.86E-02,1.00E+16,18.59212,1.01826,22.68973,80.47166
8.62E-01,1.00E+17,1.86E-02,1.00E+17,19.49462,1.02403,22.66598,83.98992
8.62E-01,1.00E+17,1.86E-02,1.00E+18,20.68612,1.04852,22.66309,87.05302
8.62E-01,1.00E+17,1.86E-02,1.00E+19,21.94263,1.09438,22.66241,88.47366
8.62E-01,1.00E+17,4.00E-02,1.00E+15,18.09139,1.01737,22.75355,78.15301
8.62E-01,1.00E+17,4.00E-02,1.00E+16,18.6871,1.01824,22.68989,80.8832
8.62E-01,1.00E+17,4.00E-02,1.00E+17,19.50983,1.02403,22.66595,84.05601
8.62E-01,1.00E+17,4.00E-02,1.00E+18,20.68742,1.04852,22.66308,87.05867
8.62E-01,1.00E+17,4.00E-02,1.00E+19,21.94279,1.09438,22.66241,88.47433
8.62E-01,1.00E+17,8.62E-02,1.00E+15,18.35725,1.01736,22.75528,79.29612
8.62E-01,1.00E+17,8.62E-02,1.00E+16,18.72854,1.01823,22.68999,81.06289
8.62E-01,1.00E+17,8.62E-02,1.00E+17,19.51681,1.02402,22.66594,84.08639
8.62E-01,1.00E+17,8.62E-02,1.00E+18,20.68803,1.04852,22.66308,87.06128
8.62E-01,1.00E+17,8.62E-02,1.00E+19,21.94287,1.09438,22.66241,88.47464
8.62E-01,1.00E+17,1.86E-01,1.00E+15,18.47712,1.01734,22.75623,79.81178
8.62E-01,1.00E+17,1.86E-01,1.00E+16,18.74722,1.01823,22.69004,81.14392
8.62E-01,1.00E+17,1.86E-01,1.00E+17,19.52004,1.02402,22.66593,84.10042
8.62E-01,1.00E+17,1.86E-01,1.00E+18,20.68831,1.04852,22.66308,87.0625
8.62E-01,1.00E+17,1.86E-01,1.00E+19,21.9429,1.09438,22.66241,88.47479
8.62E-01,1.00E+17,4.00E-01,1.00E+15,18.53093,1.01733,22.75683,80.04289
8.62E-01,1.00E+17,4.00E-01,1.00E+16,18.75729,1.01823,22.69007,81.18756
8.62E-01,1.00E+17,4.00E-01,1.00E+17,19.52154,1.02402,22.66593,84.10693
8.62E-01,1.00E+17,4.00E-01,1.00E+18,20.68843,1.04852,22.66308,87.06306
8.62E-01,1.00E+17,4.00E-01,1.00E+19,21.94292,1.09438,22.66241,88.47486
8.62E-01,1.00E+17,8.62E-01,1.00E+15,18.55549,1.01733,22.75729,80.14784
8.62E-01,1.00E+17,8.62E-01,1.00E+16,18.76319,1.01823,22.69008,81.21317
8.62E-01,1.00E+17,8.62E-01,1.00E+17,19.52223,1.02402,22.66593,84.10994
8.62E-01,1.00E+17,8.62E-01,1.00E+18,20.6885,1.04852,22.66308,87.06332
8.62E-01,1.00E+17,8.62E-01,1.00E+19,21.94293,1.09438,22.66241,88.47489
8.62E-01,1.00E+17,1.86E+00,1.00E+15,18.56681,1.01732,22.75766,80.19564
8.62E-01,1.00E+17,1.86E+00,1.00E+16,18.76593,1.01823,22.69009,81.22502
8.62E-01,1.00E+17,1.86E+00,1.00E+17,19.52255,1.02402,22.66593,84.11134
8.62E-01,1.00E+17,1.86E+00,1.00E+18,20.68852,1.04852,22.66308,87.06344
8.62E-01,1.00E+17,1.86E+00,1.00E+19,21.94293,1.09438,22.66241,88.4749
8.62E-01,1.00E+17,4.00E+00,1.00E+15,18.57204,1.01732,22.75795,80.21732
8.62E-01,1.00E+17,4.00E+00,1.00E+16,18.76719,1.01823,22.69009,81.23052
8.62E-01,1.00E+17,4.00E+00,1.00E+17,19.5227,1.02402,22.66593,84.11199
8.62E-01,1.00E+17,4.00E+00,1.00E+18,20.68854,1.04852,22.66308,87.0635
8.62E-01,1.00E+17,4.00E+00,1.00E+19,21.94293,1.09438,22.66241,88.47491
8.62E-01,1.00E+18,4.00E-03,1.00E+15,15.43333,1.01709,22.73451,66.7442
8.62E-01,1.00E+18,4.00E-03,1.00E+16,17.89048,1.01829,22.69019,77.43049
8.62E-01,1.00E+18,4.00E-03,1.00E+17,19.41101,1.02407,22.66647,83.62475
8.62E-01,1.00E+18,4.00E-03,1.00E+18,20.67893,1.04854,22.66343,87.0194
8.62E-01,1.00E+18,4.00E-03,1.00E+19,21.94476,1.09445,22.66268,88.47558
8.62E-01,1.00E+18,8.62E-03,1.00E+15,16.79378,1.01726,22.7443,72.58485
8.62E-01,1.00E+18,8.62E-03,1.00E+16,18.36187,1.01827,22.69015,79.47208
8.62E-01,1.00E+18,8.62E-03,1.00E+17,19.46285,1.02405,22.66633,83.85023
8.62E-01,1.00E+18,8.62E-03,1.00E+18,20.68502,1.04853,22.66341,87.04578
8.62E-01,1.00E+18,8.62E-03,1.00E+19,21.9455,1.09445,22.66268,88.47868
8.62E-01,1.00E+18,1.86E-02,1.00E+15,17.61415,1.01736,22.75045,76.10223
8.62E-01,1.00E+18,1.86E-02,1.00E+16,18.59345,1.01826,22.69036,80.47458
8.62E-01,1.00E+18,1.86E-02,1.00E+17,19.49629,1.02404,22.66627,83.99544
8.62E-01,1.00E+18,1.86E-02,1.00E+18,20.68783,1.04853,22.66341,87.05796
8.62E-01,1.00E+18,1.86E-02,1.00E+19,21.94585,1.09445,22.66268,88.48012
8.62E-01,1.00E+18,4.00E-02,1.00E+15,18.09244,1.01737,22.75379,78.15623
8.62E-01,1.00E+18,4.00E-02,1.00E+16,18.68834,1.01825,22.69054,80.88569
8.62E-01,1.00E+18,4.00E-02,1.00E+17,19.51147,1.02403,22.66624,84.06145
8.62E-01,1.00E+18,4.00E-02,1.00E+18,20.68913,1.04853,22.6634,87.0636
8.62E-01,1.00E+18,4.00E-02,1.00E+19,21.94601,1.09445,22.66268,88.48079
8.62E-01,1.00E+18,8.62E-02,1.00E+15,18.35852,1.01736,22.75552,79.30026
8.62E-01,1.00E+18,8.62E-02,1.00E+16,18.72974,1.01824,22.69064,81.06518
8.62E-01,1.00E+18,8.62E-02,1.00E+17,19.51845,1.02403,22.66622,84.09179
8.62E-01,1.00E+18,8.62E-02,1.00E+18,20.68973,1.04853,22.6634,87.06621
8.62E-01,1.00E+18,8.62E-02,1.00E+19,21.94608,1.09445,22.66268,88.4811
8.62E-01,1.00E+18,1.86E-01,1.00E+15,18.4783,1.01735,22.75646,79.81551
8.62E-01,1.00E+18,1.86E-01,1.00E+16,18.74841,1.01824,22.69069,81.14612
8.62E-01,1.00E+18,1.86E-01,1.00E+17,19.52167,1.02403,22.66622,84.10581
8.62E-01,1.00E+18,1.86E-01,1.00E+18,20.69001,1.04853,22.6634,87.06743
8.62E-01,1.00E+18,1.86E-01,1.00E+19,21.94612,1.09445,22.66268,88.48125
8.62E-01,1.00E+18,4.00E-01,1.00E+15,18.53206,1.01734,22.75707,80.04643
8.62E-01,1.00E+18,4.00E-01,1.00E+16,18.75894,1.01823,22.69072,81.1918
8.62E-01,1.00E+18,4.00E-01,1.00E+17,19.52317,1.02403,22.66621,84.11231
8.62E-01,1.00E+18,4.00E-01,1.00E+18,20.69014,1.04853,22.6634,87.06799
8.62E-01,1.00E+18,4.00E-01,1.00E+19,21.94613,1.09445,22.66268,88.48131
8.62E-01,1.00E+18,8.62E-01,1.00E+15,18.55661,1.01733,22.75753,80.15129
8.62E-01,1.00E+18,8.62E-01,1.00E+16,18.76484,1.01823,22.69073,81.21738
8.62E-01,1.00E+18,8.62E-01,1.00E+17,19.52386,1.02403,22.66621,84.11532
8.62E-01,1.00E+18,8.62E-01,1.00E+18,20.6902,1.04853,22.6634,87.06825
8.62E-01,1.00E+18,8.62E-01,1.00E+19,21.94614,1.09445,22.66268,88.48134
8.62E-01,1.00E+18,1.86E+00,1.00E+15,18.56792,1.01733,22.7579,80.19904
8.62E-01,1.00E+18,1.86E+00,1.00E+16,18.76757,1.01823,22.69073,81.22922
8.62E-01,1.00E+18,1.86E+00,1.00E+17,19.52418,1.02403,22.66621,84.11672
8.62E-01,1.00E+18,1.86E+00,1.00E+18,20.69022,1.04853,22.6634,87.06837
8.62E-01,1.00E+18,1.86E+00,1.00E+19,21.94614,1.09445,22.66268,88.48136
8.62E-01,1.00E+18,4.00E+00,1.00E+15,18.57314,1.01733,22.7582,80.22069
8.62E-01,1.00E+18,4.00E+00,1.00E+16,18.76884,1.01823,22.69074,81.23471
8.62E-01,1.00E+18,4.00E+00,1.00E+17,19.52433,1.02403,22.66621,84.11737
8.62E-01,1.00E+18,4.00E+00,1.00E+18,20.69024,1.04853,22.6634,87.06843
8.62E-01,1.00E+18,4.00E+00,1.00E+19,21.94614,1.09445,22.66268,88.48137
8.62E-01,1.00E+19,4.00E-03,1.00E+15,15.43384,1.01709,22.73533,66.74391
8.62E-01,1.00E+19,4.00E-03,1.00E+16,17.89112,1.01829,22.69103,77.43025
8.62E-01,1.00E+19,4.00E-03,1.00E+17,19.41171,1.02407,22.66724,83.62479
8.62E-01,1.00E+19,4.00E-03,1.00E+18,20.67976,1.04855,22.66416,87.0199
8.62E-01,1.00E+19,4.00E-03,1.00E+19,21.94577,1.09446,22.66344,88.47605
8.62E-01,1.00E+19,8.62E-03,1.00E+15,16.79438,1.01726,22.74512,72.58471
8.62E-01,1.00E+19,8.62E-03,1.00E+16,18.36254,1.01828,22.691,79.47189
8.62E-01,1.00E+19,8.62E-03,1.00E+17,19.4636,1.02405,22.6671,83.85046
8.62E-01,1.00E+19,8.62E-03,1.00E+18,20.68585,1.04854,22.66415,87.04628
8.62E-01,1.00E+19,8.62E-03,1.00E+19,21.94651,1.09446,22.66344,88.47916
8.62E-01,1.00E+19,1.86E-02,1.00E+15,17.61481,1.01736,22.75127,76.10223
8.62E-01,1.00E+19,1.86E-02,1.00E+16,18.59412,1.01826,22.69122,80.47431
8.62E-01,1.00E+19,1.86E-02,1.00E+17,19.49703,1.02404,22.66704,83.99565
8.62E-01,1.00E+19,1.86E-02,1.00E+18,20.68866,1.04853,22.66414,87.05846
8.62E-01,1.00E+19,1.86E-02,1.00E+19,21.94685,1.09446,22.66344,88.4806
8.62E-01,1.00E+19,4.00E-02,1.00E+15,18.09311,1.01737,22.7546,78.15615
8.62E-01,1.00E+19,4.00E-02,1.00E+16,18.68901,1.01825,22.69139,80.88538
8.62E-01,1.00E+19,4.00E-02,1.00E+17,19.51221,1.02403,22.66701,84.06166
8.62E-01,1.00E+19,4.00E-02,1.00E+18,20.68995,1.04853,22.66414,87.0641
8.62E-01,1.00E+19,4.00E-02,1.00E+19,21.94701,1.09446,22.66344,88.48127
8.62E-01,1.00E+19,8.62E-02,1.00E+15,18.35922,1.01737,22.75633,79.30031
8.62E-01,1.00E+19,8.62E-02,1.00E+16,18.73041,1.01824,22.6915,81.06485
8.62E-01,1.00E+19,8.62E-02,1.00E+17,19.51919,1.02403,22.66699,84.092
8.62E-01,1.00E+19,8.62E-02,1.00E+18,20.69056,1.04853,22.66414,87.06671
8.62E-01,1.00E+19,8.62E-02,1.00E+19,21.94709,1.09446,22.66344,88.48158
8.62E-01,1.00E+19,1.86E-01,1.00E+15,18.479,1.01735,22.75728,79.81553
8.62E-01,1.00E+19,1.86E-01,1.00E+16,18.74907,1.01824,22.69155,81.14579
8.62E-01,1.00E+19,1.86E-01,1.00E+17,19.52241,1.02403,22.66699,84.10602
8.62E-01,1.00E+19,1.86E-01,1.00E+18,20.69084,1.04853,22.66414,87.06792
8.62E-01,1.00E+19,1.86E-01,1.00E+19,21.94712,1.09446,22.66344,88.48172
8.62E-01,1.00E+19,4.00E-01,1.00E+15,18.53276,1.01734,22.75789,80.04644
8.62E-01,1.00E+19,4.00E-01,1.00E+16,18.75965,1.01824,22.69158,81.19167
8.62E-01,1.00E+19,4.00E-01,1.00E+17,19.52391,1.02403,22.66698,84.11252
8.62E-01,1.00E+19,4.00E-01,1.00E+18,20.69097,1.04853,22.66414,87.06849
8.62E-01,1.00E+19,4.00E-01,1.00E+19,21.94714,1.09446,22.66344,88.48179
8.62E-01,1.00E+19,8.62E-01,1.00E+15,18.55731,1.01733,22.75835,80.15129
8.62E-01,1.00E+19,8.62E-01,1.00E+16,18.76556,1.01824,22.69159,81.21724
8.62E-01,1.00E+19,8.62E-01,1.00E+17,19.5246,1.02403,22.66698,84.11553
8.62E-01,1.00E+19,8.62E-01,1.00E+18,20.69103,1.04853,22.66414,87.06875
8.62E-01,1.00E+19,8.62E-01,1.00E+19,21.94714,1.09446,22.66344,88.48182
8.62E-01,1.00E+19,1.86E+00,1.00E+15,18.56861,1.01733,22.75872,80.19904
8.62E-01,1.00E+19,1.86E+00,1.00E+16,18.76829,1.01824,22.6916,81.22908
8.62E-01,1.00E+19,1.86E+00,1.00E+17,19.52492,1.02403,22.66698,84.11692
8.62E-01,1.00E+19,1.86E+00,1.00E+18,20.69105,1.04853,22.66414,87.06887
8.62E-01,1.00E+19,1.86E+00,1.00E+19,21.94715,1.09446,22.66344,88.48183
8.62E-01,1.00E+19,4.00E+00,1.00E+15,18.57384,1.01733,22.75901,80.22069
8.62E-01,1.00E+19,4.00E+00,1.00E+16,18.76955,1.01823,22.6916,81.23457
8.62E-01,1.00E+19,4.00E+00,1.00E+17,19.52507,1.02403,22.66698,84.11757
8.62E-01,1.00E+19,4.00E+00,1.00E+18,20.69107,1.04853,22.66414,87.06893
8.62E-01,1.00E+19,4.00E+00,1.00E+19,21.94715,1.09446,22.66344,88.48184
1.86E+00,1.00E+15,4.00E-03,1.00E+15,15.35154,1.01664,22.73207,66.42741
1.86E+00,1.00E+15,4.00E-03,1.00E+16,17.79244,1.01786,22.68715,77.04941
1.86E+00,1.00E+15,4.00E-03,1.00E+17,19.33683,1.02365,22.66573,83.34218
1.86E+00,1.00E+15,4.00E-03,1.00E+18,20.5753,1.04793,22.66281,86.63609
1.86E+00,1.00E+15,4.00E-03,1.00E+19,21.79009,1.09187,22.66245,88.06049
1.86E+00,1.00E+15,8.62E-03,1.00E+15,16.70245,1.01684,22.74186,72.22716
1.86E+00,1.00E+15,8.62E-03,1.00E+16,18.26098,1.01785,22.68679,79.07996
1.86E+00,1.00E+15,8.62E-03,1.00E+17,19.38445,1.02364,22.66559,83.54888
1.86E+00,1.00E+15,8.62E-03,1.00E+18,20.58223,1.04793,22.66279,86.66577
1.86E+00,1.00E+15,8.62E-03,1.00E+19,21.79052,1.09187,22.66244,88.06234
1.86E+00,1.00E+15,1.86E-02,1.00E+15,17.53734,1.01693,22.74805,75.81049
1.86E+00,1.00E+15,1.86E-02,1.00E+16,18.50733,1.01784,22.6868,80.14788
1.86E+00,1.00E+15,1.86E-02,1.00E+17,19.40544,1.02363,22.66553,83.64012
1.86E+00,1.00E+15,1.86E-02,1.00E+18,20.58542,1.04793,22.66279,86.67947
1.86E+00,1.00E+15,1.86E-02,1.00E+19,21.79072,1.09187,22.66244,88.06319
1.86E+00,1.00E+15,4.00E-02,1.00E+15,18.01435,1.01695,22.75142,77.85937
1.86E+00,1.00E+15,4.00E-02,1.00E+16,18.60888,1.01783,22.68686,80.58839
1.86E+00,1.00E+15,4.00E-02,1.00E+17,19.41494,1.02363,22.6655,83.68149
1.86E+00,1.00E+15,4.00E-02,1.00E+18,20.5869,1.04792,22.66278,86.68581
1.86E+00,1.00E+15,4.00E-02,1.00E+19,21.79081,1.09187,22.66244,88.06359
1.86E+00,1.00E+15,8.62E-02,1.00E+15,18.26522,1.01694,22.75316,78.93815
1.86E+00,1.00E+15,8.62E-02,1.00E+16,18.65329,1.01782,22.68691,80.78114
1.86E+00,1.00E+15,8.62E-02,1.00E+17,19.4193,1.02362,22.66548,83.70048
1.86E+00,1.00E+15,8.62E-02,1.00E+18,20.58759,1.04792,22.66278,86.68875
1.86E+00,1.00E+15,8.62E-02,1.00E+19,21.79085,1.09187,22.66244,88.06377
1.86E+00,1.00E+15,1.86E-01,1.00E+15,18.39224,1.01693,22.75411,79.48474
1.86E+00,1.00E+15,1.86E-01,1.00E+16,18.67333,1.01781,22.68694,80.86815
1.86E+00,1.00E+15,1.86E-01,1.00E+17,19.42132,1.02362,22.66548,83.70925
